# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1 -0.6152098774909973 0.0710659995675087 0.2992825210094452 2.64332
2 -0.6173818111419678 0.06388601660728455 0.3019132614135742 3.12809
3 -0.6148917675018311 0.06518001109361649 0.2950414419174194 2.67862
4 -0.6145497560501099 0.06608997285366058 0.3257812559604645 2.85148
5 -0.618546187877655 0.07191590964794159 0.3194355666637421 3.27995
6 -0.6153154969215393 0.0507659986615181 0.3371492326259613 3.50031
7 -0.6132674813270569 0.04177402332425117 0.3204878866672516 2.7191
8 -0.6146584749221802 0.05631998926401138 0.3558035492897034 2.6102
9 -0.6142316460609436 0.04897597432136536 0.3474489748477936 2.69018
10 -0.6149557828903198 0.04839405044913292 0.3365274369716644 3.09912
11 -0.6165585517883301 0.06772792339324951 0.3209342956542969 3.26238
12 -0.6153907179832458 0.06334593892097473 0.3477040827274323 3.11391
13 -0.6150491833686829 0.06288402527570724 0.3026307225227356 3.29748
14 -0.6160456538200378 0.07370200008153915 0.3259885311126709 2.79819
15 -0.6179965138435364 0.06761600822210312 0.3156887888908386 2.92159
16 -0.6135350465774536 0.05815801396965981 0.3029974400997162 3.29388
17 -0.6124668121337891 0.04713602736592293 0.3374681174755096 3.6195
18 -0.6158262491226196 0.05549399182200432 0.3271683752536774 2.22828
19 -0.617597222328186 0.06628601998090744 0.3292888998985291 2.81053
20 -0.6176687479019165 0.05645602568984032 0.2983099222183228 3.33133
21 -0.6172711253166199 0.06974800676107407 0.313281238079071 3.15932
22 -0.6166926622390747 0.06462397426366806 0.3066326677799225 3.10113
23 -0.61641526222229 0.05695795640349388 0.3067601919174194 3.00417
24 -0.6164659261703491 0.05752198025584221 0.3464604616165161 3.33288
25 -0.6168033480644226 0.06517202407121658 0.2989795804023743 2.69676
26 -0.6141864657402039 0.05751997977495193 0.3277583122253418 2.95051
27 -0.6147024035453796 0.05070799589157104 0.3141741156578064 3.10648
28 -0.6162253022193909 0.06968003511428833 0.3109215497970581 2.59849
29 -0.6145368814468384 0.06425399333238602 0.321093738079071 2.86288
30 -0.6159664988517761 0.06473402678966522 0.3275988399982452 3.12883
31 -0.6161321997642517 0.05538400262594223 0.2905293405056 2.8211
32 -0.6159681677818298 0.06700398772954941 0.3139030337333679 3.32614
33 -0.6165648698806763 0.06066399440169334 0.3141900300979614 2.9449
34 -0.6135106086730957 0.05472199618816376 0.3305165767669678 3.05078
35 -0.6146276593208313 0.05257001146674156 0.3346938788890839 2.40821
36 -0.6146481037139893 0.05220599099993706 0.2994419634342194 2.66515
37 -0.6146097183227539 0.05888398364186287 0.3454241156578064 3.40026
38 -0.6158491373062134 0.04962799698114395 0.3090083003044128 2.66298
39 -0.6152752637863159 0.05296400189399719 0.3371651470661163 3.45849
40 -0.615041971206665 0.06367403268814087 0.3297991156578064 2.72622
41 -0.6158437132835388 0.06294997036457062 0.3018016517162323 3.15771
42 -0.6158817410469055 0.06368198245763779 0.3113361001014709 2.41992
43 -0.614227294921875 0.06697798520326614 0.325876921415329 3.16093
44 -0.6165781021118164 0.06051600724458694 0.3356345593929291 2.87291
45 -0.6164733171463013 0.06425801664590836 0.3483259081840515 3.05848
46 -0.6162984371185303 0.04572998732328415 0.3484055995941162 2.84138
47 -0.6132267117500305 0.06577398627996445 0.330755740404129 2.62256
48 -0.6166194677352905 0.07218999415636063 0.3264189958572388 3.09901
49 -0.6136123538017273 0.05720000341534615 0.3401626348495483 2.89748
50 -0.6174785494804382 0.06532001495361328 0.312882661819458 2.98886
51 -0.6153004169464111 0.0600380077958107 0.3102359473705292 2.48438
52 -0.6151081323623657 0.05560804530978203 0.3081313669681549 2.79393
53 -0.6154398918151855 0.06659002602100372 0.3044323921203613 2.5387
54 -0.6144104599952698 0.06852392852306366 0.3599489629268646 3.24122
55 -0.6141396164894104 0.05737600103020668 0.3338169455528259 2.85701
56 -0.6147797107696533 0.04540402069687843 0.2957748770713806 2.89546
57 -0.6137093901634216 0.06507997214794159 0.2885204255580902 2.99089
58 -0.6135311126708984 0.05515199899673462 0.3270248770713806 2.80044
59 -0.6149147152900696 0.05995399877429008 0.3231824040412903 2.66764
60 -0.6160025596618652 0.06573603302240372 0.2920918166637421 2.84044
61 -0.6170104742050171 0.07071997970342636 0.3348692655563354 2.80856
62 -0.6149504780769348 0.06434400379657745 0.3065369725227356 2.63256
63 -0.6146990060806274 0.05357004329562187 0.3160873651504517 2.66014
64 -0.6165581345558167 0.05190605670213699 0.3002869784832001 2.74582
65 -0.6150001287460327 0.05643802136182785 0.3186064958572388 3.39223
66 -0.6155612468719482 0.0558679923415184 0.3292251229286194 3.27013
67 -0.613311231136322 0.0659419372677803 0.3063137829303741 3.22571
68 -0.6160612106323242 0.06888200342655182 0.3143016695976257 2.50678
69 -0.6164177060127258 0.06888598948717117 0.3230229616165161 3.24173
70 -0.6146357655525208 0.05979204177856445 0.3029018044471741 2.66467
71 -0.6180347800254822 0.07473397254943848 0.2832748591899872 2.57104
72 -0.6170821189880371 0.06688599288463593 0.3321747481822968 3.1181
73 -0.6173836588859558 0.04777402803301811 0.3234056234359741 2.97404
74 -0.6161151528358459 0.06235797330737114 0.3463010191917419 3.29085
75 -0.6158810257911682 0.06004605069756508 0.3063935041427612 3.32194
76 -0.6148600578308105 0.05940802022814751 0.332429826259613 2.57333
77 -0.6146170496940613 0.05526198819279671 0.2898118495941162 3.02063
78 -0.6147920489311218 0.06362000107765198 0.3028699159622192 2.58581
79 -0.6166396141052246 0.05940401554107666 0.3310905396938324 3.04816
80 -0.6148644089698792 0.05522200092673302 0.3294961750507355 2.58044
81 -0.6169996857643127 0.07599597424268723 0.3346938788890839 2.46159
82 -0.6144711971282959 0.05256000906229019 0.3259725570678711 3.00481
83 -0.6152365207672119 0.06202001869678497 0.3257812559604645 3.19159
84 -0.6149020195007324 0.06148996949195862 0.3613839149475098 2.5882
85 -0.6159043312072754 0.05103398486971855 0.2932557463645935 2.65449
86 -0.6145992875099182 0.06039996072649956 0.3143175840377808 3.16451
87 -0.6138467192649841 0.06313404440879822 0.3235012888908386 2.72023
88 -0.6142991185188293 0.05696005746722221 0.3442920744419098 2.50489
89 -0.6129556894302368 0.05658797547221184 0.3084502518177032 2.8168
90 -0.6130475401878357 0.05676796287298203 0.3194834291934967 2.84517
91 -0.6158284544944763 0.05822204798460007 0.3201211988925934 3.0037
92 -0.6164814829826355 0.06731401383876801 0.3318239748477936 2.87681
93 -0.6128054261207581 0.05869802087545395 0.329209178686142 2.52455
94 -0.6148136854171753 0.05787399038672447 0.3147321343421936 2.65224
95 -0.6127225756645203 0.05133999511599541 0.3156728148460388 3.07859
96 -0.6137541532516479 0.06209798529744148 0.354193240404129 2.87836
97 -0.6158698201179504 0.06646795570850372 0.3408960700035095 3.06073
98 -0.6154636740684509 0.0575779415667057 0.3308354616165161 3.0585
99 -0.6179401278495789 0.07101807743310928 0.3302295804023743 2.33474
100 -0.6148714423179626 0.05098597705364227 0.3303571343421936 3.5034
101 -0.6149358153343201 0.06578800082206726 0.3399075269699097 2.84394
102 -0.615850031375885 0.06391002982854843 0.3007652759552002 2.60897
103 -0.616473913192749 0.07530802488327026 0.3277742266654968 2.74578
104 -0.6155869960784912 0.07155197113752365 0.3140465319156647 3.88692
105 -0.6159144639968872 0.05971598252654076 0.3050063848495483 3.16439
106 -0.6118355989456177 0.0625700056552887 0.3177295923233032 2.81798
107 -0.6158551573753357 0.06215200945734978 0.2900191247463226 2.97827
108 -0.6134733557701111 0.04305201023817062 0.2891262769699097 3.32892
109 -0.6124532222747803 0.05647194758057594 0.3105070292949677 2.40156
110 -0.6153542399406433 0.05891799181699753 0.2978794574737549 2.56848
111 -0.6136069893836975 0.04893801361322403 0.3408960700035095 3.06274
112 -0.616024911403656 0.06224599480628967 0.3257812559604645 3.07674
113 -0.6155294179916382 0.06327201426029205 0.3174266517162323 3.0542
114 -0.6126042604446411 0.06478802859783173 0.3240274488925934 3.45856
115 -0.6138485670089722 0.05420998856425285 0.3287946581840515 3.49704
116 -0.617555558681488 0.06457401812076569 0.3199936151504517 3.18821
117 -0.6149427890777588 0.06412803381681442 0.3100446462631226 3.29351
118 -0.6143538355827332 0.04889801889657974 0.3158800899982452 2.71939
119 -0.6149900555610657 0.0674859881401062 0.3197704255580902 2.61578
120 -0.6123154163360596 0.04539801180362701 0.3192920982837677 2.94182
121 -0.6165820360183716 0.04872599616646767 0.3249521851539612 2.84187
122 -0.6163004636764526 0.06983795762062073 0.3242984712123871 3.02559
123 -0.6146801114082336 0.0520159937441349 0.3287946581840515 2.86937
124 -0.61603844165802 0.06314405798912048 0.3202965259552002 2.52771
125 -0.6145181655883789 0.06273600459098816 0.3305644094944 2.9523
126 -0.6142378449440002 0.06650599837303162 0.321970671415329 2.5347
127 -0.6177269816398621 0.05536198243498802 0.3341199159622192 2.78421
128 -0.613345742225647 0.06230398640036583 0.3304846882820129 2.85083
129 -0.6137999892234802 0.06239205971360207 0.3055325448513031 2.79079
130 -0.6145702600479126 0.05911003425717354 0.3099330365657806 2.92285
131 -0.6151039004325867 0.0553940087556839 0.3386798501014709 2.48485
132 -0.6163210868835449 0.04926399514079094 0.3047034442424774 2.75874
